planned_combination_id,algorithm,feature_strategy,actual_genes,gene_count,converged,failure_reason,TCGA_C_index,TCGA_AUC_1year,TCGA_AUC_3year,TCGA_AUC_5year,TCGA_IBS,GSE37642_C_index,GSE37642_AUC_1year,GSE37642_AUC_3year,GSE37642_AUC_5year,GSE37642_HR,GSE37642_P_value,GSE12417_C_index,GSE12417_AUC_1year,GSE12417_AUC_3year,GSE12417_AUC_5year,GSE12417_HR,GSE12417_P_value,combined_GPL570_C_index,combined_GPL570_AUC_1year,combined_GPL570_AUC_3year,combined_GPL570_AUC_5year,combined_GPL570_HR,combined_GPL570_P_value,all_external_HR_direction_consistent,external_at_least_one_significant,combined_GPL570_significant
M066,Ridge-Cox,FS07_unicox_top15,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR;SAT1;HOXB5;SLC8A1;FTH1;SEL1L3,15,TRUE,"",0.647427238118629,0.729588735492766,0.699649174395666,0.82837506688573,0.230476183362307,0.572095308278064,0.593756434637422,0.598214171078071,0.563759113914754,2.81291114582214,0.0333906835059206,0.564705882352941,0.53800871297347,0.639975665779192,0.517423521910402,2.41201741313298,0.144305861413089,0.570595457335789,0.574169322183201,0.610456475042232,0.563094105976433,2.64516427859549,0.00962830968891809,TRUE,TRUE,TRUE
M067,Stepwise Cox,FS07_unicox_top15,CLCN5;ARHGEF5;SAT1,3,TRUE,"",0.66461991894879,0.75388800314468,0.720110357085403,0.830826218570777,0.230078353212768,0.580201424711373,0.610933167382098,0.680752772529054,0.609155888529708,1.66814879422603,0.00576236027546851,0.6,0.608335462209409,0.693970957770566,0.530022536754265,1.89535284227725,0.0317079003087333,0.588448946183753,0.609373591094711,0.683443862630746,0.610414414817973,1.7390615662049,0.000427948267286594,TRUE,TRUE,TRUE
M068,SuperPC,FS07_unicox_top15,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR;SAT1;HOXB5;SLC8A1;FTH1;SEL1L3,15,TRUE,"",0.634041508043719,0.703360900597403,0.682443246372313,0.790782036243548,0.240387427162841,0.573691967575534,0.597411582023009,0.592694936119483,0.572392304539521,1.44319371720894,0.0596953006319482,0.550101419878296,0.526051077748818,0.615262398617051,0.468903743089233,1.24309608040715,0.346890143616556,0.566809903826479,0.570977534458963,0.600240414295706,0.568004677663207,1.35373298105319,0.0398955656056623,TRUE,FALSE,TRUE
M069,Survival-SVM,FS07_unicox_top15,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR;SAT1;HOXB5;SLC8A1;FTH1;SEL1L3,15,TRUE,"",0.357607761267346,0.276938991291968,0.306134870181146,0.182824599895814,0.355841877349718,0.42569393269467,0.402146097583962,0.397011529376957,0.426297484781807,0.998541147428451,0.0322484113778072,0.442190669371197,0.466913022186425,0.368655734772414,0.421286503967046,0.998888362456331,0.179774012315399,0.42950685492122,0.425680874584559,0.387944111931801,0.428695260646003,0.998685041804579,0.0117233830007604,FALSE,TRUE,TRUE
M071,CoxBoost,FS08_unicox_top10,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR,10,TRUE,"",0.657620041753653,0.737378963321245,0.70842892406323,0.818392640020062,0.227633181191621,0.589535740604274,0.621160801484407,0.67123885565439,0.611319293772383,2.37839023529445,0.00289273058461054,0.616632860040568,0.652534324413555,0.685057971115064,0.566766485809685,2.77555650535357,0.0130541679205829,0.601084509924289,0.630342396010248,0.67564662206417,0.614050465037474,2.51568620044677,9.8349170099926e-05,TRUE,TRUE,TRUE
M072,Elastic Net-Cox,FS08_unicox_top10,CLCN5;ITGB2;BCL2L11;ARHGEF5;THBS1;TRIM32,6,TRUE,"",0.656637602849073,0.73670466496021,0.708022887839062,0.817313098640469,0.227479993384753,0.59014984033407,0.62159291756747,0.67417215377321,0.613619094636869,2.67792452465645,0.00270661046909036,0.615415821501014,0.651132236728756,0.68298416502241,0.574281517833018,3.11189675212297,0.0139155675788217,0.600931041538776,0.629493288744896,0.676704546363474,0.616085157975351,2.82916493890569,9.74879245409391e-05,TRUE,TRUE,TRUE
M073,GBM-Cox,FS08_unicox_top10,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR,10,TRUE,"",0.883949404396414,0.946800073108678,0.971552989542528,0.979798384937344,0.172311512605577,0.569024809629084,0.592034347998895,0.640855576554342,0.628468487604113,1.27131239709987,0.0124125953472206,0.606896551724138,0.619979070531291,0.687455616648123,0.63733589120429,1.44928653916783,0.0101145579916263,0.584561080417434,0.603249348764806,0.658077814107642,0.636819737743967,1.32850289220293,0.000380029066755813,TRUE,TRUE,TRUE
M074,LASSO-Cox,FS08_unicox_top10,CLCN5;ITGB2;ARHGEF5;THBS1;TRIM32,5,TRUE,"",0.657251627164436,0.738158528835964,0.708655883237636,0.817193989289571,0.227647079405612,0.590027020388111,0.620710390531333,0.675517435803092,0.613530696823578,2.50210108557108,0.00263517913792075,0.61501014198783,0.649004492282152,0.683099050919126,0.580132766607574,2.90847679865478,0.0134072217942223,0.600521792510743,0.629603555547723,0.678170391817028,0.616855102206443,2.64285205723274,9.1774008840211e-05,TRUE,TRUE,TRUE
M075,Random Survival Forest,FS08_unicox_top10,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR,10,TRUE,"",0.832739776495149,0.928573947056569,0.924111023744222,0.960894296127336,0.183143305273262,0.591378039793663,0.630838824163194,0.692388560145789,0.652523238881447,1.02135550697608,0.0021055799368777,0.60973630831643,0.616669905953186,0.728214819663839,0.631008089665882,1.02370728848748,0.0229943680864515,0.600061387354205,0.627103716705338,0.703167879017022,0.652116914249552,1.02240080601408,0.000110083266524543,TRUE,TRUE,TRUE
M076,Ridge-Cox,FS08_unicox_top10,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR,10,TRUE,"",0.648532481886283,0.725642116538699,0.701975740415992,0.829949971694293,0.229475565170957,0.585605502333579,0.615366393402535,0.633193075943423,0.586175995191366,3.00096260647579,0.00960738324489098,0.561460446247465,0.554475604777622,0.637306611953222,0.473758016386827,2.32033728321432,0.127729064143277,0.578524657253939,0.594335055233125,0.6321579656734,0.58435507374611,2.71691957370536,0.00285666292205769,TRUE,TRUE,TRUE
M077,Stepwise Cox,FS08_unicox_top10,CLCN5;ITGB2;ARHGEF5,3,TRUE,"",0.654304310450694,0.728583869879983,0.707570897279221,0.815276593379747,0.230612535330484,0.581920903954802,0.616109267168005,0.687671294526603,0.622902735505288,1.86291515577742,0.00315694067795191,0.605679513184584,0.642092505535785,0.693004990982614,0.573507754321448,2.13150331946435,0.0215400134543848,0.59243912420708,0.624637659231941,0.690039782889553,0.626043332716502,1.94833687208222,0.000168350802335972,TRUE,TRUE,TRUE
M078,SuperPC,FS08_unicox_top10,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR,10,TRUE,"",0.627410045437799,0.696527897735137,0.671489548810803,0.760532396013609,0.240627311712954,0.583271923360354,0.613812058331043,0.612026956334892,0.583811011865469,1.463147414183,0.029659337613348,0.531034482758621,0.519247727336381,0.59392153370359,0.447939312581294,1.16021731417268,0.512639725720641,0.56450787804379,0.575085794999433,0.602090111201086,0.57539800899963,1.33676078782627,0.0348560393502223,TRUE,TRUE,TRUE
M079,Survival-SVM,FS08_unicox_top10,CLCN5;ITGB2;MYO7A;KCNE1;BCL2L11;ARHGEF5;THBS1;TRIM32;PMM1;VDR,10,TRUE,"",0.356748127225838,0.280335682331479,0.300312603037076,0.182129189957338,0.354947633034145,0.411692458855318,0.380323852727608,0.372349945863352,0.414239118884353,0.997864880171316,0.0126689816899226,0.449492900608519,0.463788878864547,0.364916931328305,0.409686378227074,0.998621029818102,0.216954323622342,0.424033149171271,0.411933167459474,0.373402062513942,0.416851540243993,0.998152397540355,0.00632580014473677,FALSE,TRUE,TRUE
M081,CoxBoost,FS09_absHR_top20,CLCN5;BCL2L11;ITGB2;PMM1;KCNE1;MYO7A;TRIM32;SEL1L3;THBS1;ARHGEF5;HOXB5;SAT1;VDR;FGR;SLC8A1;FTH1;HOXB6;NEDD9;MYOF;ITGAM,20,TRUE,"",0.664005894633428,0.750954818031295,0.718234371030235,0.836455116842974,0.226504350216624,0.591500859739622,0.622407768162159,0.657001389629459,0.593175694684078,2.21203437778935,0.00481843735261068,0.621501014198783,0.643607473161309,0.68324354499325,0.522259548703528,2.66710386559373,0.012449068705579,0.602261100879885,0.626563921081545,0.66543557588742,0.593257471934442,2.37335710717118,0.000153842730874877,TRUE,TRUE,TRUE
M082,Elastic Net-Cox,FS09_absHR_top20,CLCN5;ITGB2;TRIM32;ARHGEF5;SAT1,5,TRUE,"",0.6641286994965,0.750494328447735,0.719238012038448,0.828829813861045,0.226379680906406,0.591255219847703,0.622629894123724,0.663662459112863,0.601006373243234,3.08080781603123,0.00347968191650303,0.623935091277891,0.650063696537981,0.688717819419418,0.542023897694041,3.7977379962858,0.0123910095615397,0.603949253120524,0.629668096032369,0.671472335857639,0.603891257406303,3.33569921219165,0.000110507352613525,TRUE,TRUE,TRUE
M083,GBM-Cox,FS09_absHR_top20,CLCN5;BCL2L11;ITGB2;PMM1;KCNE1;MYO7A;TRIM32;SEL1L3;THBS1;ARHGEF5;HOXB5;SAT1;VDR;FGR;SLC8A1;FTH1;HOXB6;NEDD9;MYOF;ITGAM,20,TRUE,"",0.911089279135454,0.96826578185394,0.982474013319647,0.996418505856512,0.170518374266189,0.546917219356423,0.57481453848858,0.60742565935016,0.594556013943072,1.16143849586692,0.0975693574181707,0.706693711967546,0.775018396035453,0.793775960164665,0.712985916164424,1.88509222413227,6.94671100225426e-06,0.604051565377532,0.646846708893593,0.669348083217696,0.608963597283528,1.33264376005792,0.000119636495398963,TRUE,TRUE,TRUE
M084,LASSO-Cox,FS09_absHR_top20,CLCN5;ITGB2;TRIM32;ARHGEF5;SAT1,5,TRUE,"",0.664497114085718,0.751052321920341,0.718511156036502,0.831749869831129,0.226459520623926,0.590027020388111,0.620849205590825,0.660244333687844,0.595614929854854,2.44087966137836,0.00396497230768629,0.621906693711968,0.64724763906936,0.686619185636333,0.535953460407408,2.94524811326967,0.0126744712967875,0.602209944751381,0.627305605008336,0.669148603481103,0.597976179547996,2.61924097140016,0.00012854117543568,TRUE,TRUE,TRUE
M085,Random Survival Forest,FS09_absHR_top20,CLCN5;BCL2L11;ITGB2;PMM1;KCNE1;MYO7A;TRIM32;SEL1L3;THBS1;ARHGEF5;HOXB5;SAT1;VDR;FGR;SLC8A1;FTH1;HOXB6;NEDD9;MYOF;ITGAM,20,TRUE,"",0.84612550657006,0.949315984140638,0.924314125728907,0.947416229756601,0.180146458488829,0.567919430115451,0.586862184161118,0.661043034349861,0.606169206216825,1.01870298620061,0.027302946963151,0.627991886409736,0.62748091862205,0.737889137422809,0.612935699170468,1.02900869076972,0.0074290226390021,0.592081031307551,0.605112780770175,0.686276760751804,0.596877874370171,1.0231214205107,0.000507240378378982,TRUE,TRUE,TRUE
M086,Ridge-Cox,FS09_absHR_top20,CLCN5;BCL2L11;ITGB2;PMM1;KCNE1;MYO7A;TRIM32;SEL1L3;THBS1;ARHGEF5;HOXB5;SAT1;VDR;FGR;SLC8A1;FTH1;HOXB6;NEDD9;MYOF;ITGAM,20,TRUE,"",0.647304433255557,0.726064668297907,0.707007096841916,0.835947863014819,0.232409850238336,0.570621468926554,0.589269417325883,0.592402682034895,0.563863504708649,2.60046466033259,0.0478297127645062,0.567951318458418,0.548718727800632,0.641544128135556,0.526955409730834,2.38102286963263,0.147878946762358,0.573153263760999,0.576037021805762,0.609865582262851,0.566262948475131,2.51240720582978,0.013613005953214,TRUE,TRUE,TRUE
M087,Stepwise Cox,FS09_absHR_top20,CLCN5;ITGB2;ARHGEF5;SAT1;FGR,5,TRUE,"",0.679970526832863,0.757055090040833,0.725543230672578,0.774427430202307,0.231483351755634,0.557356914762958,0.559646961488132,0.630126419195145,0.587148103650577,1.51835592182525,0.0429104848532982,0.595131845841785,0.607013154332341,0.69553479384921,0.541782788996636,1.91916395098812,0.0343014299620416,0.571158174749335,0.575666016156366,0.651327775712583,0.588638100276448,1.64664924572178,0.00366438753271013,TRUE,TRUE,TRUE
M088,SuperPC,FS09_absHR_top20,CLCN5;BCL2L11;ITGB2;PMM1;KCNE1;MYO7A;TRIM32;SEL1L3;THBS1;ARHGEF5;HOXB5;SAT1;VDR;FGR;SLC8A1;FTH1;HOXB6;NEDD9;MYOF;ITGAM,20,TRUE,"",0.622252241188751,0.687298834057458,0.675505590313894,0.771542967713499,0.24434510727318,0.575657086710882,0.590222281212852,0.592681771487808,0.576968904103563,1.38453440465141,0.0671904644670701,0.564300202839757,0.561568369173422,0.641128842605551,0.509978465269687,1.26253062801748,0.28006027304912,0.571925516676898,0.577130695482676,0.60763008934899,0.575107159646193,1.332377421111,0.0348825214661033,TRUE,FALSE,TRUE
M089,Survival-SVM,FS09_absHR_top20,CLCN5;BCL2L11;ITGB2;PMM1;KCNE1;MYO7A;TRIM32;SEL1L3;THBS1;ARHGEF5;HOXB5;SAT1;VDR;FGR;SLC8A1;FTH1;HOXB6;NEDD9;MYOF;ITGAM,20,TRUE,"",0.355765688321258,0.278817393788297,0.300118965605409,0.176848316801687,0.354572384095214,0.426062392532547,0.408678860379748,0.404826791361159,0.430555680330249,0.998844080187398,0.0482136371026701,0.437728194726166,0.459706529128541,0.363577007091313,0.395019100084414,0.999009329701014,0.169912046448648,0.427869858809085,0.426740464078093,0.390129325304779,0.429435304145314,0.998910344121396,0.0157079885001379,FALSE,TRUE,TRUE
M091,CoxBoost,FS10_WGCNA_MM_top20,FGR;ITGAM;KIAA0513;SLC8A1;MYOF;VDR;ITGB2;KCNQ1;KCNE1;MYO7A;CTSD;PRKCD;NINJ1;HOXB6;PMM1;HOXB5;SAT1;EPB41L3;NEDD9;FTH1,20,TRUE,"",0.62888370379467,0.675985101078868,0.70150663251121,0.755751051348738,0.243674321457635,0.544215180545321,0.533967669684737,0.539088764726298,0.556208409257021,1.517966230611,0.233026007540317,0.569168356997972,0.524968109294942,0.618931962104617,0.551188555662354,1.69905230983961,0.252989888155233,0.551667689789237,0.532572030568255,0.565036537384215,0.558316145834953,1.59910454488683,0.0917854166075498,TRUE,FALSE,FALSE
M092,Elastic Net-Cox,FS10_WGCNA_MM_top20,ITGB2;KCNE1;HOXB6;PMM1;HOXB5;SAT1;FTH1,7,TRUE,"",0.626427606533219,0.67462579279364,0.68987254258908,0.762470392188676,0.245212703030734,0.541758781626136,0.533972917615576,0.531600951746509,0.546842970607533,1.62308883379779,0.335334884412505,0.548478701825558,0.510247037325917,0.600156213977681,0.546004021415738,1.71117063812289,0.424294110283007,0.542868835686515,0.525201802472413,0.552213846717469,0.547066357991083,1.67363971311437,0.199229814978682,TRUE,FALSE,FALSE
M093,GBM-Cox,FS10_WGCNA_MM_top20,FGR;ITGAM;KIAA0513;SLC8A1;MYOF;VDR;ITGB2;KCNQ1;KCNE1;MYO7A;CTSD;PRKCD;NINJ1;HOXB6;PMM1;HOXB5;SAT1;EPB41L3;NEDD9;FTH1,20,TRUE,"",0.905071840844897,0.966883337923212,0.991321694234455,0.986728686644937,0.173969364769315,0.486489805944486,0.465796501423173,0.471070816529643,0.506730364194034,0.930059819324042,0.50833240368904,0.594320486815416,0.556827411662959,0.627515095158678,0.580598367478365,1.43894946471594,0.0657395708462527,0.523634131368938,0.497896121558746,0.521456822284161,0.507570376815181,1.04816687133195,0.614739291727784,FALSE,FALSE,FALSE
M094,LASSO-Cox,FS10_WGCNA_MM_top20,ITGB2,1,TRUE,"",0.594129927545131,0.622024711759056,0.64585425557942,0.701400248689056,0.255123623513485,0.577069516089413,0.597154907183419,0.557915094039803,0.55722798233829,4.87399148865314,0.155139504811663,0.58052738336714,0.626501494173952,0.596597218527626,0.577628207503171,7.458533490039,0.165214995897469,0.576759770820544,0.607917871663796,0.569490406682295,0.558661192450421,5.81809975476501,0.0456353089132122,TRUE,FALSE,TRUE
M095,Random Survival Forest,FS10_WGCNA_MM_top20,FGR;ITGAM;KIAA0513;SLC8A1;MYOF;VDR;ITGB2;KCNQ1;KCNE1;MYO7A;CTSD;PRKCD;NINJ1;HOXB6;PMM1;HOXB5;SAT1;EPB41L3;NEDD9;FTH1,20,TRUE,"",0.857300749109665,0.955687253370965,0.937201552397979,0.940851866898437,0.179887299666544,0.528739867354458,0.510259850566627,0.568121186408296,0.568099717756038,1.0079388462392,0.408286486529121,0.608924949290061,0.586228816975785,0.710298942355809,0.611796061309194,1.02464510466435,0.0499690502629438,0.554072027828934,0.537127368639706,0.606893536494906,0.545653785171789,1.01481402234271,0.0492582443183881,TRUE,TRUE,TRUE
M096,Ridge-Cox,FS10_WGCNA_MM_top20,FGR;ITGAM;KIAA0513;SLC8A1;MYOF;VDR;ITGB2;KCNQ1;KCNE1;MYO7A;CTSD;PRKCD;NINJ1;HOXB6;PMM1;HOXB5;SAT1;EPB41L3;NEDD9;FTH1,20,TRUE,"",0.612305047279872,0.66763411010125,0.66897668822821,0.768311553698763,0.24963239934959,0.562515352493245,0.571324846700287,0.559607021798509,0.552839275370525,2.02182341596972,0.246518844472714,0.560243407707911,0.550289711035839,0.633500419063657,0.522053520788438,1.83710815822854,0.42859174324957,0.562615101289135,0.563919661507197,0.581858143801295,0.552709156962182,1.95786212258669,0.156110816028014,TRUE,FALSE,FALSE
M097,Stepwise Cox,FS10_WGCNA_MM_top20,FGR;ITGB2;NINJ1;PMM1;HOXB5;SAT1,6,TRUE,"",0.651848213189242,0.692217486414808,0.718532624357389,0.642739899975913,0.240986210377754,0.526406288381233,0.511643445666022,0.521567880238981,0.549705572201905,1.18019947789283,0.453399031092588,0.597565922920893,0.566096297622816,0.676668833306732,0.612948098420692,1.56129852628424,0.144511296077402,0.54890525885001,0.525932708191875,0.566742656801325,0.555752556277156,1.31827932831452,0.124539832053804,TRUE,FALSE,FALSE
M098,SuperPC,FS10_WGCNA_MM_top20,FGR;ITGAM;KIAA0513;SLC8A1;MYOF;VDR;ITGB2;KCNQ1;KCNE1;MYO7A;CTSD;PRKCD;NINJ1;HOXB6;PMM1;HOXB5;SAT1;EPB41L3;NEDD9;FTH1,20,TRUE,"",0.605305170084735,0.661957963291589,0.652023236770956,0.758658253205681,0.252877062861797,0.569147629575043,0.583671223547058,0.568209261626878,0.558479070680901,1.21313568503755,0.202201254206572,0.567545638945233,0.570102262436526,0.63467009628055,0.547354287061051,1.17300273101795,0.40505439347015,0.569214241866176,0.577687572468813,0.588399622298543,0.559163201733096,1.19777730908162,0.126726955669147,TRUE,FALSE,FALSE
M099,Survival-SVM,FS10_WGCNA_MM_top20,FGR;ITGAM;KIAA0513;SLC8A1;MYOF;VDR;ITGB2;KCNQ1;KCNE1;MYO7A;CTSD;PRKCD;NINJ1;HOXB6;PMM1;HOXB5;SAT1;EPB41L3;NEDD9;FTH1,20,TRUE,"",0.388308977035491,0.331121701902744,0.334493835093164,0.236604129469571,0.342025043545444,0.440309506263817,0.435411747187055,0.439233694713761,0.441820016919041,0.999327883293066,0.227131485097418,0.439756592292089,0.454667670421127,0.360777029605864,0.414834661791193,0.999408796273499,0.39889056848364,0.43866380192347,0.441489530817745,0.41631651450555,0.440833348888807,0.999355077448166,0.136524577473646,FALSE,FALSE,FALSE
M101,CoxBoost,FS11_DEG_logFC_top20,MYO7A;MYOF;HOXB7;HOXB6;THBS1;EPB41L3;AIM2;KCNE1;HOXB5;SLC8A1;KCNQ1;ACOX2;TRIM32;ITGAM;CLCN5;FGR;PI4K2A;SEL1L3;VDR;CCL22,20,TRUE,"",0.649637725653936,0.744864166604705,0.701817206849919,0.834928141417077,0.228862046417872,0.579832964873495,0.584904633070142,0.654821252069517,0.594265366651379,1.93363135135332,0.0230603899336755,0.564300202839757,0.540462366421867,0.585950919819668,0.544799750380735,1.39692725842513,0.356618208872551,0.575097196644158,0.568094522385663,0.633611050170672,0.596259561327249,1.68726704531151,0.0198822898804704,TRUE,TRUE,TRUE
M102,Elastic Net-Cox,FS11_DEG_logFC_top20,THBS1;KCNE1;HOXB5;ACOX2;TRIM32;CLCN5,6,TRUE,"",0.649023701338573,0.744681233656718,0.703709584025438,0.834928141417077,0.228962039636551,0.580447064603292,0.585575420674501,0.656955484824335,0.595652300593367,2.41745427388615,0.0211926739561812,0.56105476673428,0.537681955250318,0.584984953031715,0.538727988418254,1.5712822015257,0.34871728768164,0.574790259873133,0.566927806934624,0.632499357752115,0.594086450295019,2.02050847647024,0.0181455278673348,TRUE,TRUE,TRUE
